transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
1268,06/10/2023,17:51:28,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1269,06/09/2023,08:14:22,2,1,Alkmaar,3.25,Tea,Chai tea
1270,06/07/2023,16:17:38,3,3,Eindhoven,3.25,Tea,Chai tea
1271,06/11/2023,12:51:59,4,2,Utrecht,2.0,Coffee,Black coffee
1272,06/08/2023,08:52:35,2,3,Eindhoven,3.5,Bakery,Pie
1273,06/09/2023,10:45:44,2,3,Eindhoven,3.0,Bakery,Scone
1274,06/08/2023,06:00:19,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1275,06/05/2023,08:57:20,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1276,06/11/2023,18:38:15,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1277,06/06/2023,09:22:10,6,2,Utrecht,3.5,Bakery,Pie
1278,06/10/2023,10:00:33,2,3,Eindhoven,2.0,Coffee,Black coffee
1279,06/07/2023,08:45:46,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
1280,06/11/2023,11:57:17,2,1,Alkmaar,3.75,Bakery,Sandwich
1281,06/09/2023,08:36:24,2,3,Eindhoven,3.75,Bakery,Sandwich
1282,06/11/2023,19:14:27,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1283,06/10/2023,13:46:35,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1284,06/10/2023,19:52:50,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1285,06/08/2023,08:15:44,1,1,Alkmaar,4.25,Coffee,Syrup coffee
1286,06/11/2023,18:18:20,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1287,06/10/2023,14:57:06,1,1,Alkmaar,3.0,Bakery,Scone
1288,06/06/2023,08:26:44,1,1,Alkmaar,3.0,Tea,Black tea
1289,06/07/2023,11:59:07,1,2,Utrecht,3.5,Bakery,Pie
1290,06/09/2023,10:15:08,2,2,Utrecht,3.5,Tea,Herbal tea
1291,06/08/2023,14:13:43,1,2,Utrecht,3.75,Bakery,Sandwich
1292,06/11/2023,09:12:26,2,2,Utrecht,3.15,Tea,Green tea
1293,06/11/2023,08:34:57,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
1294,06/09/2023,11:54:50,6,2,Utrecht,4.5,Chocolate,Hot chocolate
1295,06/06/2023,06:04:42,1,2,Utrecht,3.25,Tea,Chai tea
1296,06/11/2023,13:32:54,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1297,06/10/2023,11:22:02,2,2,Utrecht,3.15,Tea,Green tea
1298,06/05/2023,08:30:48,1,3,Eindhoven,3.25,Tea,Chai tea
1299,06/09/2023,08:02:55,1,1,Alkmaar,3.5,Tea,Herbal tea
1300,06/09/2023,16:47:25,1,3,Eindhoven,3.15,Tea,Green tea
1301,06/07/2023,14:34:49,2,3,Eindhoven,3.5,Coffee,Milk coffee
1302,06/08/2023,08:19:59,4,2,Utrecht,3.5,Bakery,Pie
1303,06/08/2023,08:01:27,2,2,Utrecht,3.5,Bakery,Pie
1304,06/11/2023,10:29:15,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1305,06/08/2023,09:37:51,2,3,Eindhoven,3.15,Tea,Green tea
1306,06/09/2023,14:51:17,2,2,Utrecht,3.5,Coffee,Milk coffee
1307,06/10/2023,10:47:46,2,2,Utrecht,2.0,Coffee,Black coffee
1308,06/08/2023,16:04:32,4,1,Alkmaar,2.0,Coffee,Black coffee
1309,06/10/2023,10:15:40,2,2,Utrecht,3.5,Bakery,Pie
1310,06/06/2023,09:30:21,1,2,Utrecht,3.5,Coffee,Milk coffee
1311,06/10/2023,19:25:37,2,2,Utrecht,3.0,Bakery,Scone
1312,06/07/2023,11:56:20,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1313,06/07/2023,17:49:53,2,2,Utrecht,3.0,Tea,Black tea
1314,06/08/2023,13:32:30,,2,Utrecht,2.0,Coffee,Black coffee
1315,06/08/2023,10:41:37,4,2,Utrecht,3.5,Coffee,Milk coffee
1316,06/11/2023,08:28:16,1,2,Utrecht,2.0,Coffee,Black coffee
1317,06/07/2023,09:44:14,1,1,Alkmaar,3.0,Tea,Black tea
1318,06/06/2023,14:39:52,2,3,Eindhoven,4.25,Coffee,Syrup coffee
1319,06/09/2023,14:32:20,2,3,Eindhoven,3.5,Tea,Herbal tea
1320,06/09/2023,16:01:32,2,,Utrecht,4.5,Chocolate,Hot chocolate
1321,06/10/2023,17:51:01,2,1,Alkmaar,3.0,Tea,Black tea
1322,06/09/2023,14:29:09,,1,Alkmaar,4.5,Chocolate,Hot chocolate
1323,06/09/2023,19:27:54,3,2,Utrecht,4.25,Coffee,Syrup coffee
1324,06/11/2023,12:32:18,2,2,Utrecht,2.0,Coffee,Black coffee
1325,06/07/2023,08:49:54,1,1,Alkmaar,3.0,Bakery,Scone
1326,06/10/2023,16:10:25,2,2,Utrecht,3.0,Bakery,Scone
1327,06/09/2023,11:55:57,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
1328,06/07/2023,15:12:27,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
1329,06/11/2023,06:47:40,2,3,Eindhoven,3.25,Tea,Chai tea
1330,06/07/2023,19:51:17,1,3,Eindhoven,3.5,Tea,Herbal tea
1331,06/11/2023,11:23:29,4,1,Alkmaar,3.75,Bakery,Sandwich
1332,06/07/2023,14:40:01,2,1,Alkmaar,3.0,Tea,Black tea
1333,06/08/2023,10:09:56,2,3,Eindhoven,3.25,Tea,Chai tea
1334,06/09/2023,19:22:24,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1335,06/09/2023,11:31:12,1,1,Alkmaar,3.5,Bakery,Pie
1336,06/10/2023,08:39:48,1,1,Alkmaar,3.15,Tea,Green tea
1337,06/07/2023,08:22:30,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1338,06/10/2023,10:42:30,5,2,Utrecht,4.25,Coffee,Syrup coffee
1339,06/11/2023,18:58:00,2,3,Eindhoven,3.15,Tea,Green tea
1340,06/06/2023,18:20:18,4,2,Utrecht,4.25,Coffee,Syrup coffee
1341,06/09/2023,11:47:39,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1342,06/09/2023,17:29:11,2,2,Utrecht,3.5,Tea,Herbal tea
1343,06/07/2023,11:08:13,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1344,06/08/2023,09:23:21,1,3,Eindhoven,3.25,Tea,Chai tea
1345,06/06/2023,08:29:18,2,2,Utrecht,3.75,Bakery,Sandwich
1346,06/10/2023,14:46:52,1,2,Utrecht,3.0,Bakery,Scone
1347,06/08/2023,13:06:27,1,2,Utrecht,3.0,Bakery,Scone
1348,06/11/2023,08:01:57,2,1,Alkmaar,3.0,Bakery,Scone
1349,06/08/2023,12:47:53,3,2,Utrecht,3.75,Bakery,Sandwich
1350,06/08/2023,18:14:55,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1351,06/08/2023,17:44:24,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1352,06/08/2023,10:29:49,2,3,Eindhoven,3.75,Bakery,Sandwich
1353,06/05/2023,11:47:40,1,2,Utrecht,3.5,Coffee,Milk coffee
1354,06/08/2023,10:27:28,1,1,Alkmaar,3.0,Tea,Black tea
1355,06/10/2023,08:10:26,2,1,Alkmaar,2.0,Coffee,Black coffee
1356,06/11/2023,12:59:55,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1357,06/09/2023,08:45:55,1,1,Alkmaar,2.0,Coffee,Black coffee
1358,06/06/2023,10:23:37,1,3,Eindhoven,3.0,Bakery,Scone
1359,06/05/2023,17:06:27,2,2,Utrecht,3.5,Coffee,Milk coffee
1360,06/11/2023,19:06:00,2,3,Eindhoven,2.0,Coffee,Black coffee
1361,06/10/2023,11:26:56,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
1362,06/08/2023,19:02:22,2,1,Alkmaar,3.15,Tea,Green tea
1363,06/11/2023,19:09:31,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1364,06/09/2023,12:15:00,1,2,Utrecht,3.75,Bakery,Sandwich
1365,06/11/2023,06:01:40,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1366,06/10/2023,17:25:26,2,2,Utrecht,3.15,Tea,Green tea
1367,06/06/2023,16:34:15,2,2,Utrecht,3.5,Coffee,Milk coffee
1368,06/10/2023,12:39:11,4,,Eindhoven,4.25,Coffee,Syrup coffee
1369,06/08/2023,13:37:33,1,1,Alkmaar,3.5,Bakery,Pie
1370,06/07/2023,12:12:34,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
1371,06/06/2023,09:14:04,1,3,Eindhoven,3.75,Bakery,Sandwich
1372,06/09/2023,11:43:32,4,1,Alkmaar,2.0,Coffee,Black coffee
1373,06/08/2023,16:37:35,4,2,Utrecht,4.5,Chocolate,Hot chocolate
1374,06/09/2023,07:32:36,6,3,Eindhoven,3.5,Tea,Herbal tea
1375,06/08/2023,11:11:01,1,1,Alkmaar,3.0,Tea,Black tea
1376,06/09/2023,14:25:45,2,1,Alkmaar,3.75,Bakery,Sandwich
1377,06/10/2023,10:39:44,3,2,Utrecht,4.5,Chocolate,Hot chocolate
1378,06/05/2023,07:52:16,,2,Utrecht,4.25,Coffee,Syrup coffee
1379,06/06/2023,08:11:47,1,3,Eindhoven,2.0,Coffee,Black coffee
1380,06/10/2023,17:01:07,1,1,Alkmaar,3.75,Bakery,Sandwich
1381,06/07/2023,08:42:41,1,3,Eindhoven,3.15,Tea,Green tea
1382,06/11/2023,14:44:50,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1383,06/08/2023,11:02:10,2,2,Utrecht,2.0,Coffee,Black coffee
1384,06/11/2023,18:35:16,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1385,06/11/2023,15:09:21,1,2,Utrecht,6.3,Coffee,Organic blended coffee
1386,06/11/2023,17:00:23,1,2,Utrecht,3.15,Tea,Green tea
1387,06/09/2023,09:21:43,1,3,Eindhoven,4.25,Coffee,Syrup coffee
1388,06/09/2023,12:52:17,6,2,Utrecht,3.0,Bakery,Scone
1389,06/10/2023,19:35:22,4,2,Utrecht,3.0,Bakery,Scone
1390,06/08/2023,09:30:38,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
1391,06/07/2023,19:31:25,1,2,Utrecht,3.5,Coffee,Milk coffee
1392,06/10/2023,17:39:05,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
1393,06/09/2023,16:04:53,1,2,Utrecht,3.15,Tea,Green tea
1394,06/11/2023,12:15:14,1,1,Alkmaar,3.5,Bakery,Pie
1395,06/09/2023,06:13:08,5,,Utrecht,3.5,Tea,Herbal tea
1396,06/06/2023,18:55:46,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
1397,06/09/2023,13:56:15,1,1,Alkmaar,3.5,Bakery,Pie
1398,06/08/2023,09:04:53,3,3,Eindhoven,3.75,Bakery,Sandwich
1399,06/11/2023,16:36:51,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1400,06/11/2023,06:52:04,2,2,Utrecht,3.5,Coffee,Milk coffee
1401,06/05/2023,08:32:44,6,2,Utrecht,4.5,Chocolate,Hot chocolate
1402,06/11/2023,18:34:17,2,2,Utrecht,3.15,Tea,Green tea
1403,06/05/2023,09:38:21,4,3,Eindhoven,3.5,Coffee,Milk coffee
1404,06/11/2023,11:37:23,2,2,Utrecht,3.0,Bakery,Scone
1405,06/08/2023,09:15:09,4,1,Alkmaar,3.0,Bakery,Scone
1406,06/07/2023,08:52:48,2,3,Eindhoven,3.5,Coffee,Milk coffee
1407,06/08/2023,16:23:38,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1408,06/05/2023,18:46:23,,1,Alkmaar,3.5,Bakery,Pie
1409,06/10/2023,11:57:02,3,3,Eindhoven,3.15,Tea,Green tea
1410,06/07/2023,10:35:13,1,3,Eindhoven,3.5,Bakery,Pie
1411,06/07/2023,10:42:17,2,1,Alkmaar,3.75,Bakery,Sandwich
1412,06/07/2023,08:44:16,2,3,Eindhoven,4.25,Coffee,Syrup coffee
1413,06/11/2023,16:12:38,2,2,Utrecht,3.0,Bakery,Scone
1414,06/06/2023,09:26:35,1,3,Eindhoven,3.5,Coffee,Milk coffee
1415,06/11/2023,12:21:43,1,3,Eindhoven,3.5,Coffee,Milk coffee
1416,06/06/2023,11:20:07,1,2,Utrecht,3.0,Bakery,Scone
1417,06/06/2023,11:43:02,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1418,06/10/2023,08:20:17,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1419,06/08/2023,10:15:11,3,3,Eindhoven,3.75,Bakery,Sandwich
1420,06/09/2023,11:34:27,3,1,Alkmaar,3.5,Bakery,Pie
1421,06/11/2023,08:22:08,2,3,Eindhoven,3.5,Bakery,Pie
1422,06/10/2023,13:12:17,1,2,Utrecht,3.75,Bakery,Sandwich
1423,06/09/2023,11:36:09,4,2,Utrecht,4.5,Chocolate,Hot chocolate
1424,06/09/2023,08:26:52,2,2,Utrecht,3.5,Bakery,Pie
1425,06/06/2023,11:23:56,,2,Utrecht,2.0,Coffee,Black coffee
1426,06/11/2023,09:44:28,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1427,06/06/2023,10:47:10,2,1,Alkmaar,3.0,Bakery,Scone
1428,06/10/2023,11:18:21,1,1,Alkmaar,3.5,Bakery,Pie
1429,06/07/2023,09:25:12,1,3,Eindhoven,3.5,Tea,Herbal tea
1430,06/06/2023,07:45:26,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1431,06/10/2023,12:52:53,2,1,Alkmaar,3.0,Tea,Black tea
1432,06/06/2023,15:15:38,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1433,06/10/2023,19:06:21,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1434,06/11/2023,12:37:40,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1435,06/09/2023,14:25:13,2,2,Utrecht,3.0,Bakery,Scone
1436,06/11/2023,14:15:45,2,1,Alkmaar,3.5,Coffee,Milk coffee
1437,06/07/2023,17:34:36,2,3,Eindhoven,3.0,Tea,Black tea
1438,06/07/2023,08:25:25,2,3,Eindhoven,3.5,Bakery,Pie
1439,06/07/2023,16:43:49,1,2,Utrecht,6.3,Coffee,Organic blended coffee
1440,06/10/2023,10:56:24,2,1,Alkmaar,2.0,Coffee,Black coffee
1441,06/09/2023,10:38:14,2,2,Utrecht,3.25,Tea,Chai tea
1442,06/07/2023,09:05:06,1,2,Utrecht,3.5,Coffee,Milk coffee
1443,06/11/2023,13:52:10,2,3,Eindhoven,3.15,Tea,Green tea
1444,06/11/2023,08:02:46,1,2,Utrecht,3.0,Bakery,Scone
1445,06/07/2023,09:56:15,2,2,Utrecht,3.25,Tea,Chai tea
1446,06/09/2023,06:52:27,,2,Utrecht,3.75,Bakery,Sandwich
1447,06/06/2023,06:00:19,1,3,Eindhoven,3.5,Tea,Herbal tea
1448,06/06/2023,16:00:15,2,1,Alkmaar,3.0,Tea,Black tea
1449,06/06/2023,14:40:12,5,2,Utrecht,3.0,Tea,Black tea
1450,06/09/2023,17:22:28,3,2,Utrecht,3.0,Bakery,Scone
1451,06/06/2023,08:45:09,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1452,06/10/2023,11:49:30,2,1,Alkmaar,3.75,Bakery,Sandwich
1453,06/11/2023,17:08:14,3,2,Utrecht,4.5,Chocolate,Hot chocolate
1454,06/11/2023,19:26:34,1,1,Alkmaar,3.5,Tea,Herbal tea
1455,06/11/2023,08:06:35,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1456,06/07/2023,07:57:05,2,3,Eindhoven,3.5,Tea,Herbal tea
1457,06/06/2023,06:44:49,1,2,Utrecht,3.0,Bakery,Scone
1458,06/10/2023,06:26:47,4,3,Eindhoven,6.3,Coffee,Organic blended coffee
1459,06/10/2023,08:06:35,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1460,06/10/2023,19:56:22,3,2,Utrecht,4.25,Coffee,Syrup coffee
1461,06/09/2023,14:14:42,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1462,06/11/2023,10:53:07,1,3,Eindhoven,3.75,Bakery,Sandwich
1463,06/11/2023,06:12:32,1,1,Alkmaar,2.0,Coffee,Black coffee
1464,06/09/2023,09:45:16,,2,Utrecht,3.5,Tea,Herbal tea
1465,06/11/2023,08:36:34,2,2,Utrecht,2.0,Coffee,Black coffee
1466,06/11/2023,17:37:33,1,2,Utrecht,3.0,Bakery,Scone
1467,06/09/2023,08:54:34,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1468,06/08/2023,08:00:49,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1469,06/11/2023,13:26:46,2,1,Alkmaar,3.5,Tea,Herbal tea
1470,06/05/2023,09:05:44,1,2,Utrecht,6.3,Coffee,Organic blended coffee
1471,06/09/2023,10:36:44,1,3,Eindhoven,3.25,Tea,Chai tea
1472,06/06/2023,09:57:08,1,2,Utrecht,4.25,Coffee,Syrup coffee
1473,06/08/2023,09:24:59,1,3,Eindhoven,3.5,Tea,Herbal tea
1474,06/09/2023,15:29:49,3,2,Utrecht,3.15,Tea,Green tea
1475,06/07/2023,18:10:20,2,1,Alkmaar,3.5,Bakery,Pie
1476,06/08/2023,10:27:59,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
1477,06/09/2023,14:13:12,6,2,Utrecht,4.5,Chocolate,Hot chocolate
1478,06/11/2023,17:10:40,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1479,06/08/2023,10:43:20,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1480,06/10/2023,08:02:35,4,2,Utrecht,4.5,Chocolate,Hot chocolate
1481,06/10/2023,09:55:31,,3,Eindhoven,4.5,Chocolate,Hot chocolate
1482,06/06/2023,08:17:31,2,3,Eindhoven,3.15,Tea,Green tea
1483,06/08/2023,10:18:26,1,3,Eindhoven,3.75,Bakery,Sandwich
1484,06/10/2023,08:08:55,1,2,Utrecht,3.15,Tea,Green tea
1485,06/09/2023,15:15:42,1,2,Utrecht,3.5,Bakery,Pie
1486,06/06/2023,09:50:46,5,3,Eindhoven,3.5,Coffee,Milk coffee
1487,06/06/2023,11:08:27,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1488,06/11/2023,11:55:53,1,2,Utrecht,3.5,Bakery,Pie
1489,06/11/2023,19:55:57,1,3,Eindhoven,3.5,Bakery,Pie
1490,06/07/2023,11:29:14,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1491,06/06/2023,08:33:17,2,1,Alkmaar,3.5,Bakery,Pie
1492,06/10/2023,16:31:03,1,1,Alkmaar,3.25,Tea,Chai tea
1493,06/09/2023,08:07:53,1,1,Alkmaar,3.5,Coffee,Milk coffee
1494,06/11/2023,11:41:32,2,2,Utrecht,3.5,Coffee,Milk coffee
1495,06/10/2023,08:32:03,1,3,Eindhoven,3.15,Tea,Green tea
1496,06/11/2023,08:37:55,4,2,Utrecht,4.5,Chocolate,Hot chocolate
1497,06/09/2023,13:44:52,2,3,Eindhoven,3.25,Tea,Chai tea
1498,06/06/2023,11:29:12,2,1,Alkmaar,2.0,Coffee,Black coffee
1499,06/11/2023,08:05:03,2,1,Alkmaar,4.25,Coffee,Syrup coffee
1500,06/11/2023,08:02:29,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
1501,06/06/2023,08:09:51,2,2,Utrecht,3.25,Tea,Chai tea
1502,06/08/2023,10:26:34,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1503,06/09/2023,17:21:48,5,2,Utrecht,3.0,Tea,Black tea
1504,06/09/2023,09:03:20,2,2,Utrecht,3.25,Tea,Chai tea
1505,06/09/2023,09:44:31,1,1,Alkmaar,3.75,Bakery,Sandwich
1506,06/11/2023,11:15:50,1,1,Alkmaar,3.15,Tea,Green tea
1507,06/08/2023,09:01:32,1,2,Utrecht,3.25,Tea,Chai tea
1508,06/11/2023,09:51:06,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1509,06/07/2023,11:17:49,1,2,Utrecht,3.75,Bakery,Sandwich
1510,06/10/2023,06:31:56,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
1511,06/10/2023,09:45:10,4,2,Utrecht,4.5,Chocolate,Hot chocolate
1512,06/09/2023,18:19:15,1,3,Eindhoven,3.5,Bakery,Pie
1513,06/07/2023,17:13:14,1,2,Utrecht,3.25,Tea,Chai tea
1514,06/08/2023,10:47:32,2,3,Eindhoven,3.0,Bakery,Scone
1515,06/05/2023,09:01:02,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1516,06/09/2023,11:45:41,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1517,06/09/2023,18:00:38,,2,Utrecht,3.5,Tea,Herbal tea
1518,06/06/2023,11:30:16,2,1,Alkmaar,3.5,Coffee,Milk coffee
1519,06/08/2023,11:02:39,3,2,Utrecht,2.0,Coffee,Black coffee
1520,06/10/2023,09:55:56,1,2,Utrecht,4.25,Coffee,Syrup coffee
1521,06/09/2023,08:56:07,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
1522,06/07/2023,13:34:19,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1523,06/10/2023,14:05:38,2,2,Utrecht,3.0,Tea,Black tea
1524,06/08/2023,09:49:28,1,2,Utrecht,3.0,Bakery,Scone
1525,06/10/2023,13:47:37,2,2,Utrecht,3.25,Tea,Chai tea
1526,06/07/2023,09:13:33,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1527,06/10/2023,14:39:30,2,2,Utrecht,3.75,Bakery,Sandwich
1528,06/09/2023,16:40:46,1,2,Utrecht,3.0,Tea,Black tea
1529,06/09/2023,11:06:40,2,1,Alkmaar,3.0,Bakery,Scone
1530,06/08/2023,08:49:29,2,2,Utrecht,3.0,Bakery,Scone
1531,06/10/2023,15:05:39,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1532,06/09/2023,11:23:01,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
1533,06/09/2023,10:44:00,2,1,Alkmaar,3.75,Bakery,Sandwich
1534,06/08/2023,14:58:17,2,1,Alkmaar,3.0,Bakery,Scone
1535,06/10/2023,16:30:45,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1536,06/07/2023,10:25:54,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
1537,06/09/2023,17:52:59,2,2,Utrecht,4.25,Coffee,Syrup coffee
1538,06/06/2023,12:42:32,,3,Eindhoven,4.5,Chocolate,Hot chocolate
1539,06/09/2023,08:49:23,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1540,06/08/2023,16:29:21,1,2,Utrecht,3.5,Coffee,Milk coffee
1541,06/06/2023,08:00:20,2,2,Utrecht,3.0,Tea,Black tea
1542,06/08/2023,14:24:58,1,1,Alkmaar,3.5,Coffee,Milk coffee
1543,06/08/2023,12:38:52,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1544,06/09/2023,14:53:04,2,2,Utrecht,3.75,Bakery,Sandwich
1545,06/09/2023,19:07:37,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1546,06/05/2023,11:15:16,2,1,Alkmaar,3.25,Tea,Chai tea
1547,06/06/2023,13:26:46,1,2,Utrecht,3.5,Tea,Herbal tea
1548,06/07/2023,17:52:50,3,1,Alkmaar,2.0,Coffee,Black coffee
1549,06/05/2023,07:04:28,2,1,Alkmaar,3.5,Tea,Herbal tea
1550,06/08/2023,16:46:27,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1551,06/09/2023,17:02:06,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1552,06/10/2023,17:27:51,2,3,Eindhoven,2.0,Coffee,Black coffee
1553,06/09/2023,16:45:34,2,2,Utrecht,2.0,Coffee,Black coffee
1554,06/09/2023,10:13:40,1,2,Utrecht,3.75,Bakery,Sandwich
1555,06/06/2023,16:42:11,3,2,Utrecht,3.75,Bakery,Sandwich
1556,06/11/2023,12:24:22,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
1557,06/08/2023,08:30:35,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1558,06/10/2023,11:26:26,1,3,Eindhoven,4.25,Coffee,Syrup coffee
1559,06/07/2023,14:10:36,,2,Utrecht,3.5,Coffee,Milk coffee
1560,06/05/2023,12:15:31,4,2,Utrecht,3.5,Coffee,Milk coffee
1561,06/10/2023,09:13:05,2,2,Utrecht,3.25,Tea,Chai tea
1562,06/11/2023,15:26:57,2,2,Utrecht,3.75,Bakery,Sandwich
1563,06/08/2023,09:07:49,1,2,Utrecht,4.25,Coffee,Syrup coffee
1564,06/08/2023,14:46:26,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
1565,06/08/2023,14:29:37,2,2,Utrecht,2.0,Coffee,Black coffee
1566,06/05/2023,11:00:39,2,1,Alkmaar,3.5,Bakery,Pie
1567,06/06/2023,08:48:33,3,3,Eindhoven,4.25,Coffee,Syrup coffee
1568,06/09/2023,11:11:16,2,1,Alkmaar,3.5,Tea,Herbal tea
1569,06/09/2023,08:58:26,4,2,Utrecht,3.15,Tea,Green tea
1570,06/11/2023,16:40:11,2,2,Utrecht,4.25,Coffee,Syrup coffee
1571,06/06/2023,06:25:16,3,2,Utrecht,6.3,Coffee,Organic blended coffee
1572,06/11/2023,10:23:40,5,3,Eindhoven,3.75,Bakery,Sandwich
1573,06/06/2023,14:28:52,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
1574,06/09/2023,09:21:50,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
1575,06/08/2023,11:53:30,4,2,Utrecht,4.5,Chocolate,Hot chocolate
1576,06/08/2023,17:40:17,2,3,Eindhoven,3.0,Bakery,Scone
1577,06/07/2023,19:14:12,1,1,Alkmaar,3.25,Tea,Chai tea
1578,06/09/2023,12:29:35,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
1579,06/08/2023,17:10:51,1,3,Eindhoven,3.5,Tea,Herbal tea
1580,06/09/2023,09:17:41,2,2,Utrecht,4.25,Coffee,Syrup coffee
1581,06/08/2023,14:39:27,1,3,Eindhoven,3.5,Bakery,Pie
1582,06/07/2023,13:07:53,4,2,Utrecht,3.0,Bakery,Scone
1583,06/10/2023,12:34:09,2,2,Utrecht,4.25,Coffee,Syrup coffee
1584,06/08/2023,11:05:31,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1585,06/06/2023,15:46:30,2,2,Utrecht,4.25,Coffee,Syrup coffee
1586,06/08/2023,17:21:56,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1587,06/08/2023,08:02:41,1,2,Utrecht,3.0,Bakery,Scone
1588,06/06/2023,17:53:17,2,2,Utrecht,3.0,Bakery,Scone
1589,06/07/2023,13:05:52,1,2,Utrecht,3.75,Bakery,Sandwich
1590,06/08/2023,14:59:23,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
1591,06/11/2023,08:41:33,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
1592,06/09/2023,08:40:19,2,1,Alkmaar,3.5,Bakery,Pie
1593,06/09/2023,09:34:40,3,2,Utrecht,2.0,Coffee,Black coffee
1594,06/06/2023,14:56:50,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
1595,06/08/2023,06:47:44,2,1,Alkmaar,3.0,Tea,Black tea
1596,06/07/2023,09:29:49,1,3,Eindhoven,3.75,Bakery,Sandwich
1597,06/09/2023,08:46:29,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
1598,06/09/2023,14:20:05,1,2,Utrecht,3.5,Bakery,Pie
1599,06/09/2023,16:54:11,4,2,Utrecht,3.5,Tea,Herbal tea
